id,text,Class
209,"@anjemchoudary Islam er en religion uden noget åndeligt indhold.  Men den fortæller dig præcis, hvordan du skal tørre dig i røven.",racism
212,"RT @Dezzantibus: @MT8_9 @Brittany_Blade @JudgyBitch1 Jeg tror, jeg lader dette stå her. http://t.co/gE5ZdEE07F",sexism
214,"hvad @TheRobotard8000 kald mig sexistisk eller gammeldags, men den nye tendens med fyre, der tager underholdsbidrag, er skammeligt og fuldstændig umaskulint.",sexism
215,"@asem_1994 Muhammed var slaveejer, og Koranen tillader slaveri. Så ISIS vender tilbage til slaveriet. http://t.co/aVPyjTEK1Z",racism
225,RT @grybranix: @MT8_9 @clitbabe @JulianDavis @Synthovine hey guys what's going on in this thread http://t.co/3kkOCYlLb2,sexism
235,"@cdnKhadija @rfrankh53 @98Halima @BilalIGhumman @johnnygjokaj Du forstår vel, at Muhammed var sexist? http://t.co/LQAdLVAXCw",racism
237,"@mirebotan84 @RamiAlLolah I betragtning af hvad disse ""lokale arabere"" gjorde mod kurdere, kristne, assyrere, ezidier osv., hvem bekymrer sig om det.",racism
238,Måske kan du ikke lide det så meget. @EgoArchitect Jeg vil gerne betragte mig selv som åben. Og ikke sexistisk. Men... kvindelig UFC? Hvad i helvede,sexism
240,"Så du er sexistisk OG racistisk. @ImSandeshJain Ikke sexistisk, men kvinder i burkhah skræmmer mig. Helt og holdent.",sexism
242,"RT @Nickodemon1: @YesYoureSexist Shutup hvis jeg var sexistisk ville jeg ikke være en bøsse om det, min mors en pige for fuck sake",sexism
246,"@MaxBlumenthal @mehdirhasan @tnr Muhammed var en pædofil, der giftede sig med et barn. ISIS gifter sig med mange børn. http://t.co/hB4uw1F5Zd",racism
254,"RT @Ezmac_Thedream: Im ikke sexistisk, men kvinder kan bare ikke køre",sexism
256,"RT @Dreamdefenders: Eric Holder fra #ferguson: ""Jeg forstår den mistillid. Jeg er justitsminister, men jeg er også en sort mand"" http://t...",racism
263,@Michaelplates Ved at vælge at være muslimer har de valgt at være hadere af ikke-muslimer. http://t.co/mTa5TUXtw6,racism
266,"RT @Dean_Machine_: Hvorfor er Kat derovre og ser selvglad ud? Hun kan ikke engang lave mad.

#MKR",sexism
270,RT @hymnforrachel Kvinder bør aldrig deltage i No Shave November. Du bør kun have hår på hovedet.,sexism
272,"""@walslab: Ud af de to blondiner, hvilken er Beavis og hvilken er Butthead #MKR"" Er det vigtigt?",sexism
280,"RT @KV_alumni: I kølvandet på #ParisShooting det pisser mig af at høre politikere, berømtheder &amp; lignende, forsøger at mindske islams rolle...",racism
281,"@mehrdad20090706 @TalebAshrafi @iran_policy Tror du, at de gør det, fordi profeten Muhammed kæmpede for plyndring?",racism
284,"Hahahah fuck you @JonaahV Kald mig sexistisk, men piger bør bare ikke bande.",sexism
286,"Ja, du har sat det forkert. Cue dumme blonde vittigheder. #MKR",sexism
287,"Hvert år bliver Manu's accent tykkere, Colin's hår bliver mere fedtet og Pete bliver bare endnu mere orange! #MKR",sexism
290,"http://t.co/ayOy83G6s0 @abbebarca Jeg er ikke sexistisk, men kvinder laver mad og gør rent bedre end os #ItsAcompliment",sexism
293,#MKR. Jeg kunne faktisk godt lide Ash i aften. Selv om hun altid ser ud som om hendes hår er trukket for stramt tilbage.,sexism
294,RT @Vakeel_mem To meget sjove twitterkonti: en intelligent mand og en dum kvinde ;) #NotSexist #SoPlease :P,sexism
295,"RT @TrustedTrevor: Radfems tror mænd er skyldige, når det er mest andre kvinder der gør det mod forskellige grupper indbyrdes #GamerGate htt....",sexism
296,@jakesayshibro Tak. Det sætter jeg pris på.,sexism
298,@UseUrTongue Få hjælp.  Helt ærligt.,sexism
300,"@DavidRomeiPHD @ALWiss5 Alt, hvad en amerikaner gør, definerer Amerika, og alt, hvad en muslim gør, er en afvigelse? Idiot!",racism
304,"@HumanistFury @ListenToRaisin @BristolBen Jeg har omkring 12 af den slags.  Ville være hylende morsomt, hvis hun ikke havde så meget brug for hjælp.",sexism
305,"RT @Cameron_Gray: ""Muslimske amerikanere føler, at de er blevet målrettet"" - Obama

Ingen omtale af jøder, ofre 60% af tiden (h/t @joelengel) http:....",racism
315,"@ALWiss5 Jihadisterne kæmper for kalifens og den pædofile profets interesser, ikke for folkets interesser.",racism
317,@FalconEye123456 Må Allah velsigne ham med 72 jomfrugrise.,racism
319,Er #mkr så sexistisk? Fire af de seks hold i de fjerde instant-restauranter er et hold udelukkende bestående af kvinder.,sexism
320,"RT @Josh_Harvey96 Jeg er ikke sexistisk, men det er ekstremt smertefuldt at se nogle piger lade som om de ved hvad der foregår i en fodboldkamp",sexism
322,"Ingen af pigerne kan lave mad for at redde sig selv, Nikki vil bare have sit ansigt på kameraet, 15 minutters berømmelse #mkr",sexism
327,"RT @abnormalcybias: @garbage_person @MT8_9 @thisonesakillaa at ville fastslå fakta, før man udtaler sig, ses som en handling af aggressivitet...",sexism
329,@_enzk @SumbelinaZ @IronmanL1 @Hatewatch Og i dag er langt størstedelen af dødsfaldene i islamiske stater begået af muslimer.,racism
332,RT @grexican: @roseveleth OH NO! Himlen forbyder at en mand finder en kvinde visuelt tiltalende! THE HORROR! Grow up. #notsexist #freespeech #science....,sexism
333,"En skam, at tidevandet ikke kom ind og sænkede Annies kødboller #MKR",sexism
337,Forsøger at finde noget smukt ved disse blonde idioter.#MKR,sexism
338,"RT @CP2314 Dette er ikke sexistisk, men jeg har lyst til at slå begge pigerne fra broad city #workaholics",sexism
342,@Menrwizards @Maniac_McGee27 @sara771987 Hvor er hvad fra?,sexism
343,"Åh Kat.  Dette er, hvad du fortjener. #mkr #cuntfacebitch http://t.co/bO5HNiaQKu",sexism
344,"@hayleyjoness @Fatboyisangry1 Det er feminismens værk, er du klar over det?",sexism
346,"Undskyld, men #JessieJ på #thevoiceau er en rigtig kusse. Det er du ikke.",sexism
347,"RT @MHWitchfinder: @MT8_9 Please, if you disagree with Peter Tatchell http://t.co/A0O6Ul7ftA Please follow, RT http://t.co/HbCv6oaps4",sexism
348,"@ummayman90 Richard var konge, han kunne gøre hvad han ville. Intet af dit vrøvl har noget at gøre med, at Muhammed er pædofil. #Islam",racism
350,"RT @PoliticalCynic: I stedet for at gøre noget ved de feminister, der hader mænd, vil jeg råbe af dig for at påpege dem. #TweetLik...",sexism
353,"@truaemusic @mattybboi83 @Number10gov Capital Hill er et godt eksempel på, hvor sjældent verden angriber islam i betragtning af de daglige provokationer.",racism
355,"@98Halima @johnnygjokaj @BilalIGhumman @cdnKhadija @rfrankh53 ISIS ønsker at kontrollere verden, fordi Muhammed ønskede at kontrollere den.",racism
356,"RT @finicalgal: Nicki forklarer kompleksiteten ved catwalk-modellering: ""Du er nødt til at sætte den ene fod foran den anden"".
#MKR",sexism
358,"RT @Po0le_Boy: Kald mig sexistisk, men hvis du ser Bachelor over Nat.Championship beviser det bare, at du ikke er sportsfan, uanset hvis...",sexism
362,"RT @metin_gozde Jeg kan huske, da jeg plejede at nægte at stige på bussen, hvis en kvinde kørte den #NotSexist",sexism
366,RT @Travieee23 Jeg kan ikke udstå kvindelige kommentatorer i fodbold. Jeg er ikke sexistisk. Bare ikke fodbold.,sexism
367,Ugh. Fuck off Kat. Din tur er den næste.  #mkr,sexism
383,"@The_Last_Ride1 Præcis.  Thor er virkelig ikke deres til at genopfinde.  Lav en kvindelig Daredevil eller noget, hvis du vil have den gimmick.",sexism
384,"@mykitchenrules Hvad med at du i næste sæson venter med at oplyse resultaterne, indtil alle hold har lavet mad, så strategien ikke spiller nogen rolle. Det gør maden. #MKR",sexism
390,@NNdabbour64 Selv muslimer taler om at tvinge børn til at blive muslimer. Det er ikke en stor hemmelighed. http://t.co/NonpBsJlHX,racism
393,"RT @Lord__Dexter: ""Afhænger af deres kostume @Replacement2: Er ikke sexistisk, men kan kvinder liga fodbold nogensinde få den slags opmærksomhed, som m....",sexism
395,"RT @leftydammit: Jeg er ikke sexistisk eller noget, men jeg har lyst til at tage en mursten og smadre hver en tand i denne piges mund, af en eller anden grund https:/...",sexism
408,"@witch_sniffer @auntysoapbox ...opfandt ""dogging""-videoer, men kan ikke have side 3.",sexism
409,"@NNdabbour64 Ja, folk kan tro, hvad de vil. Men islam giver dem ikke det valg.",racism
410,"@AbuYigitAlCahrz @LeonardoMaxwel1 Et andet barbarisk aspekt af islam er at myrde folk på grund af den måde, de er født på.",racism
417,RT @rjclifestyle jeg er ked af at jeg ikke er sexistisk..... men jeg synes ikke at kvindelige komikere er sjove. måske tanisha long,sexism
420,@Dabiq_Warrior @Totenleserin Mere som tre tusinde.  Og det meste af det blev gjort af de kurdiske piger.,racism
429,"@1oNo1_Islam Dette er løgnpropaganda. Hvis du vil vide, hvilket snavs og had islam er, skal du bare læse Koranen.",racism
431,.@ListenToRaisin @ILivUndrUrBed @Bananaramble De fleste feministers skæbne...,sexism
437,RT @DisgruntleGamer: @MT8_9 @JustLaurenB @grybranix @clitbabe @JulianDavis @Synthovine faderskabstest far er forpligtet til at underskrive en wavi...,sexism
439,"Jeg er så glad for, at Ash (og hendes perfekte hår, der passer til hendes perfekte jeg) er tilbage #mkr",sexism
442,"Handler My Kitchen Rules om madlavning eller om at brokke sig? Helt seriøst, venner. #Mkr",sexism
445,"Huh, sjovt, jeg synes du er den mest bagudvendte af alle @904Harrison Kald mig sexistisk, men jeg synes det er bagudvendt at have kvindelige fodboldkommentatorer",sexism
446,@harmlesstree2 Ligesom det osmanniske rige var en ren slavestat.,racism
448,"""Jeg er ikke sexistisk, der er kvinder overalt!"" @dubhe80",sexism
449,"Den ældre kinesiske herre har aldrig hørt om bubble &amp; squeak før, og han træder væk fra det sindssyge røde hoved, der piver ad ham. #MKR",sexism
450,"RT @jacobselvey Kald mig sexistisk, men hvis det er en kvinde, der rapper, kan jeg automatisk ikke lide sangen. #Chauvinisme #VocabWord",sexism
452,"@DanaSheehan Jeg er enig, men det er fordi du som kvinde har FLERE juridiske rettigheder end jeg har.  Så det VILLE være fantastisk.",sexism
456,"RT @RavenHUWolf: Arabisk slavehandel: 140 til 200 millioner ikke-muslimske slaver fra alle farver og nationaliteter - foregår stadig i dag!
http://t....",racism
457,@scamp_faridxx Og historikere har faktisk gjort utallige forsøg på uafhængigt at samarbejde om noget som helst i islam.  Det er totalt opdigtet.,racism
462,@stevenbirt4real Var din tidligere ros taktisk eller bare malplaceret?,sexism
464,@hu_4u Jeg læser Koranen og Haditherne.  Ulækkert og umenneskeligt.,racism
468,"#CuntAndAndAndre #CuntAndAndAndre #CuntAndAndAndre #MKR største FLOGS, som showet nogensinde har haft på programmet. EVER!!! #CANTCOOK #FUCKOFF #KatAndAndAndre",sexism
469,"@Dabiq_Warrior @Totenleserin Countryside vil være let at tage. Mosul og Raqqa vil være svært, fordi Daesh vil gemme sig bag civile.",racism
471,#MKR suck it cat you know!!!!,sexism
473,@thesledgetobias ?,sexism
477,Kat og Annie er deres skødehunde er på vej til pludselig død! #MKR,sexism
480,RT @Dekashoko: @theesadiemarie @MT8_9 http://t.co/3u6PChDs6f http://t.co/rgjJNBUtAo http://t.co/kAzMqMyn3Q http://t.co/ROSx40h9t6 http://t....,sexism
489,RT @vivaashleighxo: #killerblondes som tag for #mkr?? Seriøst. #killertwats mener du,sexism
491,@Missy10013Kathy Mere af den samme slags afbrænding af andre muslimer. http://t.co/qG7AQjdGAQ #Islam,racism
492,"Jeg tror, at det korrekte udtryk er bortches @gailsimone @BenDay23 Jeg er ikke sexistisk , men nogle piger er bare lige birker ærligt talt",sexism
494,@aussielung Omvendt er @Shermertron en god fyr og egalitær.,sexism
495,"Mig resten af natten, hvis disse blonde kællinger kommer igennem #MKR http://t.co/BTlnsOyfjN",sexism
496,"@semzyxx @NAInfidels @owais00 Som du selv kan se, er pædofili ulovligt i Israel, men lovligt i muslimske lande. Forbyd islam!",racism
497,"RT @MitchKelly1701 #amyadams kald mig sexistisk, men jeg synes, hun burde vinde en #bestactress alene for sit udseende.",sexism
500,"RT @Peyton_Drinking: #NotSexist men er Erin Andrews den mest gennemsnitligt udseende ""super omtalt som en hottie"" nogensinde?  Helt fint sportsre...",sexism
504,RT @Kypsta: Frankrig er på randen af et stort kulturelt tilbageslag mod selv moderat islam. Spændingen har været opbygget i årtier. Grænsen har ...,racism
508,RT @_maxius_: Disse piger sætter virkelig ASS i sass #mkr,sexism
509,"RT @Mwilbur62 Jeg sværger jeg er ikke sexistisk, men kvindetennis er den kedeligste sport at se på...",sexism
514,@bmackillopthio Men Trump bliver kaldt en megaloman.  Er det også en kønsbestemt skældsord?  Jeg hører aldrig kvinder blive kaldt megalomaner.,sexism
516,RT @dontdofacebook: @Mich_McConnell @MT8_9 God artikel forklarer her (men 'løn' og 'indtjening' stadig fejlagtigt sammenblandes af forfatteren) http....,sexism
517,"@anjemchoudary Kom og få din Jizya, din skiderik.  Jeg har den klar i .40 cal kobber og bly.",racism
518,Please tell me #CuntAndAndAndre go to sudden death tonight #CantCook #CuntCook #CuntCook #MKR #WontStopTillTheyDrop,sexism
524,"Jesus, hvor dum kan man blive #mkr",sexism
527,"#MKR er pigen i pink seriøst en model med de armhuler, hvad er hun model for??",sexism
531,"@DQTwitchStream Fik en 1st for Coburn, mere end jeg havde troet.  Hawks begik en fejl/tog stor risiko på Timonen, men god aftale for Hextall.",sexism
544,"@V_bergs altid ekstremt skeptisk, når disse ting først kommer ud Kald mig sexistisk eller hvad du vil, men seksuelt overgreb er et bredt begreb",sexism
545,@MSharkess Det tager normalt 20 til 120 minutter for RedScareBot...,sexism
546,@roisin_morgan Koranen beskriver den globale dominans af menneskeheden gennem jihad. Toraen har ikke et sådant globalt mål.,racism
547,"@dancohen3000 @MaxBlumenthal Hvor araberne virkelig opfører sig som mennesker, og I afskum ignorerer det.",racism
551,@ShirleyMArmenta @ShareThis #Islam er radikal islam.  Vi bliver ved med at lade som om de er forskellige for at undgå at konfrontere problemet.,racism
553,"@aqutbuddin Han mente kun viden om sin bedrageriske religion. Muhammed var en analfabet, der ikke vidste en skid.",racism
555,@AmarinaW OK.  Har hun/har hun givet sit samtykke?,sexism
557,RT @TAdams1604: @YesYoureSexist så vaske op,sexism
562,"Må vi ikke engang køre på cykel nu? Hvad fanden er det her? @james19XX Jeg er ikke sexistisk, men piger, der cykler, ser bare underligt ud.",sexism
563,"RT @AnthonySammarco: Jeg er ikke sexistisk. Men når piger tigger om at gå i yogas, skal du ikke blive nervøs, hvis du ser en fyr kigge. Så er du bare hjælpei...",sexism
568,"@theJPDH ""flertallet af kunderne er kvinder, der er nogle dårlige vognmænd derude, hashtag ikke sexistisk"" Godt forsøgt.",sexism
574,"RT @Bigboybeezy: Kald mig sexistisk, men jeg tror på kønsroller og idgaf om det er 2014, Jeg vil ikke have en kvinde, der vil gøre mig umyndig, st....",sexism
577,"@congressman_aly Jeg ved godt, at de lærer deres børn at hade jøder, men de lærer dem intet af det, der er nødvendigt for at styre et land eller en økonomi.",racism
582,"RT @callum_s19 Hvorfor tror piger, at det er en bedrift ikke at bruge makeup, mens vi drenge ikke bruger det. #bestgender #notsexist",sexism
584,"Jeg kan ikke lide Kat mere end de blondiner, der vil fortælle os, at de er lækre endnu 50.000 gange #MKR #notaustraliasnexttopmodel",sexism
592,@roisin_morgan Men islamolunatikerne lever efter islam og sharia og forsøger at opfylde Muhammeds ønske om at udrydde alle jøder fra halvøen.,racism
594,@teddyboylocsin @tweetybird2009 @PatVPeters Mohammed var en røver af en campingvogn.  ISIS stjæler andres ejendom.,racism
600,"@SelenaKhan14 @PTISalarKhan @georgegalloway Ethvert mindretal i ethvert muslimsk land er et mindretal, der bliver mindre og mindre på grund af muslimsk misbrug.",racism
602,@DazzyTheMermaid @Bbrad5150 ...til racister.,sexism
606,"Hvis bare denne Sasquatch havde vinger til at hjælpe disse piger med at flyve ud af det hul, de har gravet for sig selv #mkr @mykitchenrules",sexism
608,"RT @georgetietjen: @Coslopuss @ggrr659 @thereallivefree @crazybenghazi04 Jeg ville ikke blive overrasket. Jeg er ikke sexistisk, men kvinder downloader ikke t....",sexism
614,@ShabirBurhani Det må være hårdt for jer terrorister.  Nu kan I ikke længere voldtage den fange eller lave en propagandafilm af hendes henrettelse.,racism
616,"RT @Marct009: @SkyNews Black Widow Jeg kan forstå, at hun var en original karakter. Jeg er ikke sexistisk, men Thor har altid været en fyr... Can't s....",sexism
619,"RT @harrymeisel Kald mig sexistisk, men en flok piger på skateboard er måske det mærkeligste, jeg nogensinde har set",sexism
623,"@LyndaG1963 @MDBishop82 @Coslopuss @MaxBlumenthal @railgirl1952 Hvilket er grunden til, at de fælles sorte og muslimer myrder politiet i Ferguson.",racism
624,"@The_Loki_Jotunn @melisssugh Fantastisk.  Vil gå ind i min ""daglig brug"" mappe.",sexism
625,"@DianH4 Jeg er ligeglad med, om de er shia-islamolunatikere eller sunni-islamolunatikere. De er alle sammen skidt for mig.",racism
640,"RT @JennaWilkins: Sucked in Kat, you mole #mkr #mkr #mkr2015",sexism
644,@BristolBen Ikke mig. Enten skyder jeg med geværer eller venter stille og roligt i min trojanske hest...,sexism
